image_name,image_file,mask_file,group,length,width,aspect_ratio,area,perimeter,surface_structure,solidity,circularity,R_median,G_median,B_median,R_mean,G_mean,B_mean,sR_median,sG_median,sB_median,sR_mean,sG_mean,sB_mean,rgb_0_r,rgb_0_g,rgb_0_b,rgb_1_r,rgb_1_g,rgb_1_b,rgb_2_r,rgb_2_g,rgb_2_b,rgb_3_r,rgb_3_g,rgb_3_b,rgb_0_frac,rgb_1_frac,rgb_2_frac,rgb_3_frac,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32,x_33,y_33,x_34,y_34,x_35,y_35,x_36,y_36,x_37,y_37,x_38,y_38,x_39,y_39,x_40,y_40,x_41,y_41,x_42,y_42,x_43,y_43,x_44,y_44,x_45,y_45,x_46,y_46,x_47,y_47,x_48,y_48,x_49,y_49
image_10,/app/images_aligned/image/extractions/image_10.png,/app/images_aligned/image/masks/image_10_mask.png,image,46,35,0.7608695652173914,833,243.20815280171308,0.6018200076026241,0.601010101010101,0.1769695746191738,111.5,168.0,141.5,105.48287671232876,158.82534246575344,134.63698630136986,175.5,211.0,195.5,163.6335616438356,200.41780821917808,185.03082191780823,57,82,69,132,168,156,176,215,201,215,241,227,0.24849939975990396,0.25090036014405764,0.24729891956782712,0.2533013205282113,-0.03512402609313085,0.03947801999666294,-0.13618068301346606,-0.037096296254562434,-0.2042847693208883,0.05675988068768607,-0.2591799801228568,0.018099262331957862,-0.21720339990693352,-0.07570195029146048,-0.30360233432635114,-0.1462741561843183,-0.2500967362865337,-0.25508837061607914,-0.32452205137333723,-0.3365439503993729,-0.4320738479088271,-0.39486909973554385,-0.34380582401095944,-0.4534202409603446,-0.21873410282370817,-0.445686331155955,-0.15820419940924965,-0.34591566327863377,-0.1992031195771619,-0.24259317307706596,-0.10412271362556456,-0.2610715992315234,0.0010844317500077845,-0.34580468687509486,0.11443829350657113,-0.4041700400017337,0.15931695318481146,-0.32490359768166693,0.06690917624984723,-0.2511258684421021,-0.04120647063578575,-0.22672410035978197,-0.020977650854094674,-0.12652922074435702,0.09608670664629745,-0.12586675472682268,0.21707824970949363,-0.16322166481391112,0.3481657422240207,-0.16551183215773904,0.4588694407025071,-0.10431775465811399,0.5651065624153853,-0.048809098487905433,0.5487289405618012,0.07283737522277822,0.4355214230258122,0.13436869682221317,0.3482819121222735,0.13469487256876758,0.26525394471732655,0.1513993795729108,0.22634195113453515,0.24769156266517808,0.23250363405388919,0.11772827244417107,0.16682599126879147,0.02592182265570954,0.22399351047137167,-0.08700743992852862,0.1252300532159468,-0.09004818114339583,0.10054021807655736,0.024351013386787905,0.11658470322394357,0.1515060260678298,0.019623235441249613,0.202523262523824,-0.02962647576319001,0.2892574461911243,0.03715966070145646,0.35925655124797184,0.0020870997757844005,0.4542343873156691,-0.05302703215041366,0.5465797590396554,-0.11402514279433643,0.46289687341089325,-0.23615489950281582,0.4448239165867975,-0.3096048336631333,0.449308866103674,-0.32883347773852456,0.3230302883874392,-0.23071520985451938,0.2482801841964178,-0.12210495573709186,0.2281207604771586,-0.14004482334546905,0.1018487981103938,-0.04142069998119429,0.1323736354840286,-0.021652374360143903,0.04093015770831315
image_47,/app/images_aligned/image/extractions/image_47.png,/app/images_aligned/image/masks/image_47_mask.png,image,49,17,0.3469387755102041,557,138.36753236814712,0.8456622106802602,0.7377483443708609,0.3655919862840174,27.0,113.0,118.0,42.417355371900825,115.21900826446281,112.57438016528926,93.0,176.5,180.0,98.53305785123968,165.29338842975207,163.60330578512398,32,60,52,74,134,132,96,179,184,155,216,208,0.24775583482944344,0.24775583482944344,0.2459605026929982,0.2585278276481149,-0.12016453335519943,0.051366393480606946,-0.16684251338822448,0.007308480161835215,-0.13442701797809875,-0.05308377658228181,-0.06501562478834348,-0.07624039412809624,0.006874253826961914,-0.0948771182799533,0.06904256268554287,-0.13304009004136358,0.1219762377608626,-0.1753335997743839,0.12511857745022262,-0.24551007745099732,0.08631510461634717,-0.30740126848072474,0.025007636251362736,-0.3526417931079176,-0.02378398086408069,-0.3046139792781506,0.0046875336247053055,-0.23661914588209623,0.0074087462176620905,-0.16942050523151678,-0.05660432383452233,-0.13449288071205157,-0.12750625028571594,-0.11423329985582804,-0.14975112780299166,-0.17245719318349706,-0.12112809327900817,-0.2401595811189138,-0.08548411177739271,-0.28640417975738336,-0.12463544477488349,-0.3485965739214725,-0.1341112875681827,-0.4212140618543377,-0.07075977598840366,-0.4434083521203023,-0.00012712793821876368,-0.42664999871677367,0.06826293845664076,-0.4012399929406205,0.11687422801372742,-0.3658177098084825,0.13468590159133392,-0.29381051001308284,0.19298194382319606,-0.2422380572414883,0.18389777910662342,-0.168938250419463,0.18455487343348817,-0.10307151191218938,0.16246897056347287,-0.03389920736504663,0.14520560436224542,0.032940119444288714,0.08609899685545004,0.07598499705157805,0.09087007590085078,0.1492190157075666,0.1379299407632716,0.18996693766534947,0.19623344067690401,0.2248696203357854,0.15712560827667313,0.288029407650015,0.11426220142810008,0.35016832605180104,0.07632659492269804,0.4140191662954107,0.012906914898736929,0.45118894608764876,-0.05821889523539563,0.4713816491525039,-0.12041039919870207,0.5105319540551492,-0.17831705541242526,0.5565916478796977,-0.19646678145621244,0.5003452373094571,-0.14540611814618495,0.44137516473385435,-0.08599590047151814,0.398325068647785,-0.032373790623448785,0.3435086806680177,0.017986086499548082,0.2842709309950197,-0.0200719546930142,0.22291077035894,-0.08709496159253463,0.1931695448942711,-0.10143713781159738,0.129196891880494,-0.11896854374232832,0.058744158671338795
image_48,/app/images_aligned/image/extractions/image_48.png,/app/images_aligned/image/masks/image_48_mask.png,image,36,13,0.3611111111111111,417,88.97056274847715,0.990688750310727,0.9765807962529274,0.6619927663936801,29.0,22.0,6.0,36.25301204819277,28.755020080321284,11.694779116465863,96.0,84.0,48.0,101.04016064257029,89.65461847389558,53.21285140562249,79,71,40,96,84,42,94,83,49,135,126,97,0.23261390887290168,0.23741007194244604,0.24940047961630696,0.2805755395683453,-0.17261061870283298,0.012702213999155533,-0.17269870637797535,-0.043294386396676376,-0.17278679405311692,-0.09929098679250829,-0.17287488172825846,-0.1552875871883402,-0.17296296940340075,-0.21128418758417214,-0.17305105707854188,-0.26728078798000404,-0.17313914475368392,-0.3232773883758359,-0.17322723242882576,-0.37927398877166774,-0.17331532010396697,-0.4352705891674996,-0.1708237554102192,-0.48943973336673113,-0.11482715501438749,-0.489527821041873,-0.0588305546185558,-0.48961590871701466,-0.002833954222724079,-0.4897039963921564,0.053162646173107606,-0.4897920840672981,0.10915924656893933,-0.48988017174243975,0.16515584696477106,-0.4899682594175815,0.1794252119792651,-0.448197623500523,0.17951329965440638,-0.39220102310469096,0.17960138732954878,-0.33620442270885886,0.17968947500469007,-0.2802078223130271,0.1797775626798318,-0.224211221917195,0.17986565035497395,-0.16821462152136316,0.17995373803011505,-0.11221802112553113,0.19597675847374463,-0.06251733700804255,0.20380522575025478,-0.01398156120800365,0.18018127339851253,0.03242431481533795,0.15085434795512978,0.07680418228396164,0.15505077621060445,0.13148939014260688,0.19470858348463013,0.17102273477115162,0.21394883726790473,0.21955278232830228,0.22436285838759887,0.25982641300468196,0.1848296260748407,0.299484332241684,0.14241787566989728,0.33317620020887934,0.0968239305312304,0.3583240655815357,0.1073894079999584,0.4068343648601614,0.09592805481370693,0.4475526609506873,0.04729408729041241,0.4668964882680352,-0.0033424208657944115,0.48038918900780075,-0.05809382596547089,0.4842871020134827,-0.10360685216004045,0.5099436529072771,-0.1596034525558725,0.5100317405824186,-0.17189731736658978,0.4661419241879807,-0.171985405041731,0.4101453237921489,-0.17207349271687283,0.354148723396317,-0.17216158039201482,0.2981521230004847,-0.17224966806715594,0.2421555226046529,-0.17233775574229823,0.18615892220882116,-0.1724258434174398,0.13016232181298928,-0.17251393109258134,0.07416572141715705,-0.17260201876772366,0.018169121021325216
image_44,/app/images_aligned/image/extractions/image_44.png,/app/images_aligned/image/masks/image_44_mask.png,image,38,46,1.2105263157894737,929,220.55129855222071,0.6262710425544085,0.7107880642693191,0.23999729108124213,103.5,131.0,90.0,103.98803827751196,131.7200956937799,90.67224880382776,169.5,189.0,159.0,164.5622009569378,184.03827751196172,154.11722488038276,45,55,40,116,130,108,159,178,150,197,214,185,0.2465016146393972,0.24865446716899892,0.24865446716899892,0.25618945102260493,-0.21054668462124082,0.045865728294781166,-0.14341407173347742,0.14832379281834024,-0.0708566706296463,0.23188672385870715,0.006219274580014216,0.32329719580956856,0.11545717706205187,0.3103440584127609,0.09789947717626403,0.20087389449002951,0.069225423571079,0.07370629749153347,0.0225072736993645,-0.04089695307418041,-0.08515068834533525,-0.03872141788964904,-0.15164419702391282,-0.1215993252676231,-0.2506671883454281,-0.20012942152304475,-0.32942284708332836,-0.17185937270817064,-0.44866041110700194,-0.1302834404186489,-0.563970458002414,-0.10728520906785491,-0.6852473016542012,-0.11507857514945716,-0.6172551030390895,-0.21996130834659147,-0.539664644098213,-0.3195925642513116,-0.43401496519116806,-0.3473278923445296,-0.3224309165886587,-0.4011711835282914,-0.21090765455586863,-0.45500076841107934,-0.08963538802122414,-0.4394495546386258,-0.04657050601067107,-0.32169327912193585,0.05989564325408113,-0.268345526961422,0.15913268729978264,-0.33765697568180364,0.27605015730556665,-0.35112236488588267,0.39485011386491004,-0.3935749014177929,0.4882352478463402,-0.44054686064273263,0.5666827821479263,-0.35232695094141453,0.6030240525478258,-0.23028857604541542,0.6128795935042689,-0.10636923852018296,0.6011236025493064,0.015698069722441976,0.5436868040787539,0.11449790238245167,0.5387317456866646,0.23728703923999808,0.4801578284638726,0.2488303230219736,0.4033649650873252,0.15491244612550675,0.36185750001329814,0.05654831503013351,0.24581201153562243,0.01567805614047285,0.16844128435334105,0.11540952375961805,0.17101329719767638,0.2224403108230067,0.15909696465486933,0.3450733341198254,0.13542613879082735,0.4639154848672388,0.0608340652523618,0.5449992315889206,-0.04034657310508059,0.5049340151781669,-0.139573316351803,0.44677230029570814,-0.25736604020215836,0.41416920465513146,-0.3321441826262416,0.3178039564596218,-0.3882904984357275,0.20718006570148598,-0.4169645520409126,0.08001246870298998,-0.345326356961351,0.030900135929194824,-0.22153389574924065,0.03892178591803372
image_23,/app/images_aligned/image/extractions/image_23.png,/app/images_aligned/image/masks/image_23_mask.png,image,45,35,0.7777777777777778,859,174.40916292848976,0.7393723852607832,0.7622005323868678,0.3548660336633622,68.0,93.0,66.0,72.07221006564552,95.3741794310722,70.34354485776805,140.0,162.0,138.0,123.64113785557987,141.6980306345733,122.18380743982495,29,38,29,103,121,102,157,184,160,206,224,199,0.24563445867287545,0.25145518044237486,0.25145518044237486,0.25145518044237486,-0.1068573580488897,-0.04603235367773447,-0.2154350504750409,0.011492270391195915,-0.17724476204760706,0.09839890420934294,-0.09207791278889188,0.12460434976043223,-0.1754450297412392,0.2005242069527989,-0.29955361650527174,0.20475765650450753,-0.418548933148103,0.17405317542283205,-0.4289024658846786,0.09272805901875078,-0.32075852684532735,0.03555633184132673,-0.2725836658986579,-0.07453657516140597,-0.16713355381272693,-0.10444243850202434,-0.05638818894012024,-0.13783891764329376,-0.006281513870540761,-0.1896715478062672,-0.0759346681125041,-0.2764101913118763,-0.036570912507035605,-0.3871489693826069,-0.024356305196256874,-0.49752822479172604,-0.12554091131531142,-0.5133367718328778,-0.01735394950315577,-0.5502328881903906,0.10492090396941599,-0.5459629484061892,0.19917470799919434,-0.46798641262665996,0.26687637506782136,-0.3640557088272978,0.3254217198028444,-0.2721550514513228,0.366313626064259,-0.16854200016134874,0.4025417245137869,-0.11406668447433294,0.2882056133879926,-0.13131913847239413,0.24104319362008553,-0.20582846554083759,0.11900672286924444,-0.19396164343352076,0.058985066168514046,-0.0982366046007254,0.090214317320575,-0.0270205681993374,0.21097599890330873,0.0003219392837088974,0.32592396813874747,-0.009212867733363841,0.373689180723173,0.08442704126189597,0.2775012809244145,0.1281502972990788,0.19368049478451302,0.1827690058095988,0.2524067173127907,0.27260618211540705,0.15449105748665232,0.3523691131987459,0.0572963312770372,0.39434724530192616,-0.03454321581429802,0.44976711180960927,-0.13398009719756326,0.41208336662619544,-0.2476207714068067,0.42201766814252417,-0.3325929852167768,0.35544934051001553,-0.30687855151711035,0.2549749149296645,-0.21905409316207466,0.34351089713432686,-0.1280833372539045,0.3378768254195469,-0.06976786148139018,0.23192173710328196,0.030112396251664328,0.15066027944227955,0.14610100155037378,0.11671658214293487,0.08694104237946058,0.02361314343568672,0.012098213377842615,-0.034170935614197664,-0.09443341620242797,-0.0459997372258838
image_49,/app/images_aligned/image/extractions/image_49.png,/app/images_aligned/image/masks/image_49_mask.png,image,32,10,0.3125,295,74.97056274847714,1.0,0.9546925566343042,0.6595539694421328,37.0,30.0,8.0,37.04964539007092,30.113475177304963,7.872340425531915,107.0,97.0,53.0,106.73758865248227,97.0709219858156,53.361702127659576,56,49,29,94,85,51,108,97,50,111,101,59,0.22372881355932203,0.2305084745762712,0.2305084745762712,0.3152542372881356,-0.114007546062929,-0.005407849107210799,-0.11270676823415834,-0.05462307055470892,-0.1114059904053883,-0.1038382920022071,-0.11010521257661826,-0.15305351344970522,-0.10880443474784818,-0.20226873489720323,-0.10750365691907805,-0.2514839563447013,-0.10620287909030772,-0.3006991777921994,-0.10490210126153687,-0.3499143992396976,-0.10360132343276683,-0.3991296206871958,-0.10230054560399678,-0.44834484213469405,-0.08570606441517366,-0.49111279488787646,-0.04307718322256449,-0.5077518383395517,0.006138038224933968,-0.5064510605107815,0.055353259672432306,-0.5051502826820111,0.10271792696674625,-0.49961379906302117,0.1306539996907318,-0.4614343751260621,0.12935322186196177,-0.41221915367856404,0.12805244403319166,-0.3630039322310659,0.12675166620442108,-0.3137887107835677,0.12545088837565044,-0.2645734893360695,0.12415011054688037,-0.2153582678885714,0.12284933271811033,-0.16614304644107317,0.12154855488934029,-0.11692782499357507,0.12024777706056927,-0.06771260354607672,0.11894699923179916,-0.018497382098578628,0.11764622140302904,0.03071783934891942,0.11634544357425886,0.0799330607964175,0.11504466574548873,0.12914828224391553,0.1137438879167185,0.17836350369141368,0.11244311008794806,0.22757872513891197,0.11114233225917748,0.27679394658641004,0.10984155443040752,0.3260091680339081,0.10854077660163729,0.37522438948140624,0.1072399987728666,0.4244396109289042,0.10593922094409677,0.4736548323764023,0.07444166055850776,0.4922481616604483,0.025226439111009896,0.49094738383167813,-0.02398878233648775,0.4896466060029078,-0.07320400378398542,0.4883458281741375,-0.12241922523148326,0.48704505034536727,-0.12584088158522552,0.44230905943122356,-0.12454010375645494,0.3930938379837255,-0.123239325927685,0.34387861653622714,-0.12193854809891483,0.2946633950887288,-0.12063777027014418,0.24544817364123125,-0.1193369924413742,0.19623295219373296,-0.11803621461260416,0.1470177307462347,-0.1167354367838334,0.09780250929873685,-0.11543465895506344,0.0485872878512385,-0.11413388112629257,-0.0006279335962593513
image_37,/app/images_aligned/image/extractions/image_37.png,/app/images_aligned/image/masks/image_37_mask.png,image,36,33,0.9166666666666666,670,136.12489168102783,0.8140405609408996,0.8014354066985646,0.4543699196644161,31.0,121.0,117.0,42.56857142857143,121.78571428571429,116.28857142857143,99.0,182.0,179.0,102.97142857142858,173.56,169.31142857142856,44,73,62,88,143,139,93,191,195,157,218,209,0.2462686567164179,0.24925373134328357,0.25223880597014925,0.25223880597014925,0.010505909822694325,0.023815755656452345,-0.021649415318864634,-0.04989026438559392,-0.09640802921528636,-0.04464431605619187,-0.16669928592192498,-0.009222100551520519,-0.1972352195375822,0.0651932957488949,-0.271962430666834,0.06701262144818247,-0.3467354974025147,0.036876508361373114,-0.421508564138196,0.006740395274564276,-0.4280258869379727,-0.06642861968494318,-0.3978897738511637,-0.141201686420624,-0.3555102752444622,-0.20464857739712844,-0.31469902292949997,-0.2692143354796037,-0.28456290984269145,-0.3439874022152846,-0.2273100148023236,-0.3943201069010203,-0.16816699656696674,-0.442004704408926,-0.0939850041406063,-0.473567797010729,-0.019317368248738673,-0.4631079098620844,0.055455698486942435,-0.43297179677527575,0.11013560080580112,-0.40277294530608987,0.18481129992061718,-0.4124343064945555,0.25958436665629797,-0.38229819340774546,0.3112684883312674,-0.32790583708125126,0.365667637626527,-0.2862905446927813,0.4281729446111806,-0.2648673501573728,0.4597360629345297,-0.1906853686685084,0.4692143775940972,-0.11547817356762903,0.5007774701983709,-0.04129618113546148,0.5323405628026445,0.03288581129670609,0.5081604219915012,0.10349462780617476,0.43323517131344197,0.09845340045414831,0.3582721405839223,0.09970757874204995,0.2840901656347766,0.13127071243739669,0.22542708392112545,0.17875106366068225,0.15124508913569543,0.21031415073398488,0.07584257281296629,0.21987623840552506,0.01668569304439191,0.26756664244985917,-0.043839476595835966,0.313109716909769,-0.07397558968264509,0.3878827836454502,-0.10411170276945364,0.4626558503811313,-0.11535133992489582,0.526432202989271,-0.190196898637278,0.5107312957334883,-0.2515064565920426,0.46660895517115125,-0.2651122705089798,0.3917363788150641,-0.26653326025298774,0.31687326848023634,-0.23640047265040007,0.2420988636429931,-0.20626435956359132,0.16732579690731159,-0.13630871558371263,0.151912304883169,-0.06108886985560361,0.14301429991715328,0.008119009726191725,0.10579302516791607,0.013607339428071909,0.03110497254022044
image_40,/app/images_aligned/image/extractions/image_40.png,/app/images_aligned/image/masks/image_40_mask.png,image,40,30,0.75,648,160.4386001800126,0.7308392984255582,0.7058823529411765,0.31634949217837527,25.0,74.0,65.0,37.992831541218635,84.70250896057348,76.84587813620071,90.0,146.0,137.0,92.6236559139785,138.98566308243727,131.8673835125448,28,48,42,63,106,105,92,157,152,149,198,189,0.24691358024691357,0.24845679012345678,0.2515432098765432,0.25308641975308643,-0.3115510676867614,-0.03820604886486627,-0.3328793637788153,-0.14537448264871133,-0.2585352494503649,-0.2015078612749414,-0.17855108868278025,-0.25629370508197713,-0.156824683073447,-0.3602530541236439,-0.07958545207030156,-0.4387860711195207,-0.00788080349672915,-0.39927026954231,-0.016688197814572887,-0.2867276548435208,0.012907966052981446,-0.18038739668899087,0.10834557007023743,-0.17439849252480724,0.14521341798896534,-0.27478042487404714,0.08629136238859837,-0.3765618407812658,0.09486996519190823,-0.4877083103784793,0.15643694530185878,-0.5252838334529676,0.18711707606202432,-0.41830909303167946,0.24618077040365563,-0.3166921567242701,0.3234208157401852,-0.23683743432946738,0.3200760212122216,-0.1404050709586802,0.2098549453340573,-0.1376196612482408,0.15584132348356278,-0.04237403218148264,0.1782990809338071,0.03689017935614367,0.10996492772445289,0.12356369687313913,0.1548952838657674,0.2277474282602417,0.26345683336254905,0.2433580408627801,0.3534192870117426,0.30693315860661974,0.37497299326597944,0.39143656116493736,0.3146592999833766,0.47471616654703247,0.2522039181067973,0.40466179035586297,0.15406369771877004,0.3527210259751758,0.052219518696463116,0.30576820817331496,-0.012740916326115223,0.36103205100810715,-0.11633942039532592,0.39494899152911256,-0.2256104208517814,0.4097916399361343,-0.33478475417937464,0.420257293252604,-0.4013377943130264,0.33466395527599085,-0.35456625728102725,0.2327738211846033,-0.2613501436041596,0.16641302121858068,-0.1757329801151788,0.1262268159903131,-0.09864527299148476,0.20615939651385257,0.0012934796990436042,0.23285166118147,0.031899606389810535,0.1194420844248509,0.021424329423293732,0.010303835489559703,0.06013123435765944,-0.087944493943625,-0.053503280098506856,-0.11825063825203302,-0.14289746219508706,-0.1816743245320896,-0.15220390133941433,-0.08682021350789054,-0.05703150798188008,-0.030376628683455947,-0.11793651034124894,0.05214136933352818,-0.2165643107337352,0.0361724979781128,-0.30571883096865005,-0.028131496899103086
image_7,/app/images_aligned/image/extractions/image_7.png,/app/images_aligned/image/masks/image_7_mask.png,image,23,8,0.34782608695652173,123,55.2842712474619,0.9369570893204353,0.7834394904458599,0.5057219422450091,95.0,130.0,117.0,80.44444444444444,109.66666666666667,97.22222222222223,163.0,188.0,179.0,137.33333333333334,161.77777777777777,151.88888888888889,48,66,58,117,138,128,184,208,197,216,240,231,0.24390243902439024,0.25203252032520324,0.25203252032520324,0.25203252032520324,-0.06340331897683214,-0.007365933485556023,-0.029558295805664735,-0.04542495007152742,-0.0006525708250410009,-0.0864543645627632,-0.014158199448504744,-0.13493026194195026,-0.052390986327456965,-0.16810607571971697,-0.09583622299367889,-0.1932705044133732,-0.11866690722612233,-0.23966061332164024,-0.12206944624206775,-0.29017843942646543,-0.149942587670242,-0.3355506029082575,-0.14034804612879817,-0.38888925626741455,-0.13075350458735216,-0.44222790962657105,-0.10598007245994347,-0.4858226931020239,-0.06361478285551117,-0.501918333997233,-0.032463236414441175,-0.4576130474355813,0.020006733292520906,-0.4462292590963041,0.06897789903427062,-0.4294963589469814,0.09990941309037847,-0.3849957005487894,0.13084140494504176,-0.34049537431473964,0.13288750115647346,-0.2893198446917216,0.15743258968547716,-0.24307267553126918,0.14201225361970748,-0.20580814151301768,0.11070974472003917,-0.16602769386441,0.08317576611182137,-0.12378488786868319,0.05933362446408242,-0.0883665339516576,0.09026582861602307,-0.04386635530604708,0.12119734267213227,0.0006343030921441963,0.1521288567282419,0.04513496149033497,0.16085171006245466,0.09473947396768972,0.15125716852100882,0.1480781273268464,0.14166262697956308,0.20141678068600238,0.13344485312178098,0.25450975990436864,0.1641774413727164,0.2991377189688467,0.16334547181813283,0.35063593987237196,0.1221707063950798,0.3837548775108919,0.07767038719244966,0.4146868795563429,0.029213870624862817,0.4288651108406958,-0.019586110674422185,0.4411619820070842,-0.06408679342555532,0.4720934609454118,-0.10880401934979864,0.4980816660027671,-0.1397355334059063,0.4535810076045745,-0.13692959519318076,0.4013865371720888,-0.09363517909663793,0.36925341559101327,-0.07411574835953325,0.3219473234436825,-0.0988377018732188,0.27575119717824226,-0.12976921592932794,0.2312505387800513,-0.14627013468774283,0.18355316191785223,-0.1366755931462969,0.13021450855869612,-0.10612636624365047,0.09004979068691166,-0.07392878320938866,0.05114797108397014,-0.06433424166794272,-0.0021906822751859814
image_8,/app/images_aligned/image/extractions/image_8.png,/app/images_aligned/image/masks/image_8_mask.png,image,29,15,0.5172413793103449,268,80.76955262170046,0.9094496841744327,0.783625730994152,0.5162372080733807,91.5,99.5,67.5,95.46666666666667,109.0111111111111,72.4,160.5,166.5,139.5,153.2111111111111,163.86666666666667,132.45555555555555,48,53,33,124,133,106,165,175,149,217,224,197,0.2462686567164179,0.2462686567164179,0.2537313432835821,0.2537313432835821,-0.0013050641008284167,0.03554397399041991,0.009633577343100715,-0.026264640703134168,0.002508590376433355,-0.0921614691760927,0.042487530493168085,-0.146367124355762,0.020573219729021222,-0.19608710924148845,-0.0339356643806792,-0.1652830154248524,-0.07391460449741472,-0.11107736024518367,-0.13693707297370925,-0.09427572531364733,-0.199492971123184,-0.10066942201481083,-0.2427286756355358,-0.14744644526058154,-0.22829371431125656,-0.20809833575320302,-0.18831477419452186,-0.2623039909328719,-0.1483358340777873,-0.3165096461125411,-0.14574258461369538,-0.38083042223702473,-0.13108756819674927,-0.4413686426924459,-0.08457085889981442,-0.4658145985173883,-0.023973678885206972,-0.44942234966185507,0.03662419758374447,-0.4325691771573003,0.10322279919247135,-0.4426287478527898,0.13477773556634065,-0.4029658537066952,0.08658355487700045,-0.3776854414746349,0.11395338764257641,-0.32136189183691416,0.17834805433412346,-0.319055357391368,0.2078038510825344,-0.263849699572154,0.25363566847126195,-0.2183403616642935,0.27511807546520617,-0.15858955094023244,0.2368976918536258,-0.10362245958232827,0.21490453824363046,-0.04467200145395376,0.19493809720188524,0.014536016306748266,0.1810242622457278,0.07537022434579364,0.19026597171883375,0.14202143974536596,0.17424270382270432,0.20264117861693806,0.1573851891625815,0.26321330187456704,0.14661288887911428,0.3251273624831462,0.10663394876237921,0.37933301766281546,0.05935261824256963,0.42220867992910216,0.00579467499191812,0.4547891348354643,-0.046071648780840295,0.49014635919497473,-0.09885106285548297,0.5241255947981114,-0.16544962880331146,0.5341854014826117,-0.2213098834484395,0.5108594370530133,-0.2153082365233158,0.4482359750509598,-0.21068037223623867,0.3853186089788104,-0.15168928937827034,0.3619778926263488,-0.09165087729800123,0.3398765481253686,-0.07403781106907453,0.2806543167015371,-0.08409761775357605,0.21405575075370864,-0.08516005119840796,0.1492391970862494,-0.04518111108167303,0.09503354190658045,-0.005202170964938449,0.04082788672691187
image_16,/app/images_aligned/image/extractions/image_16.png,/app/images_aligned/image/masks/image_16_mask.png,image,17,11,0.6470588235294118,122,42.21320343559643,0.9959355637267477,0.9312977099236641,0.8603458600333265,47.0,117.0,107.0,48.027027027027025,115.94594594594595,102.32432432432432,119.0,179.0,172.0,115.78378378378379,173.27027027027026,162.83783783783784,18,36,27,54,87,81,99,145,136,140,198,188,0.23770491803278687,0.2540983606557377,0.2540983606557377,0.2540983606557377,-0.23069012292578728,0.0010450652958599522,-0.21410576098939144,-0.055056284086336366,-0.21551154331615635,-0.10962292343281857,-0.24345373511418342,-0.1610197755584825,-0.2713959269122107,-0.21241662768414624,-0.2993381187102364,-0.26381347980981085,-0.2927272485144252,-0.31924665167516897,-0.2735153985689981,-0.3735646811825251,-0.2221290056146146,-0.40152277917722046,-0.17073215348895066,-0.4294649709752478,-0.11933530136328627,-0.45740716277327387,-0.06793844923762202,-0.4853493545713007,-0.015466668909122676,-0.5031177104562617,0.04063435775274036,-0.48653225687842366,0.09673575041376078,-0.46994804058866335,0.15283670944639022,-0.4533623582158195,0.15012859024603875,-0.40356499237786747,0.1389407400342459,-0.3476453296092851,0.16688293183227315,-0.29624847748362115,0.1948251236302993,-0.24485162535795701,0.22276731542832598,-0.19345477323229268,0.26478622992215867,-0.1590609638410686,0.32088766568240057,-0.1424768933593568,0.3549592975423103,-0.09863453783465095,0.38290148934033813,-0.047237685708987245,0.394707524314719,0.0061092552420371725,0.3781216991141449,0.06221017226240044,0.3615372591203066,0.11831149856592775,0.3448146591222327,0.17436126944255798,0.2954233275732479,0.204173566748575,0.26943261263661333,0.25315569820988676,0.2514249698064834,0.308280460346894,0.20024701412768112,0.3365591327241902,0.1488501620020178,0.3645013245222179,0.11857767533606836,0.4100168446514827,0.10199338207528952,0.4661182143384927,0.05368231154886566,0.4968822895437383,-0.0012613890581749305,0.4936652441538951,-0.05736239276712635,0.47707971283020056,-0.11346335179975484,0.46049403045735327,-0.16956477652699412,0.4439099226501284,-0.2256657786294007,0.42732438598571926,-0.26600756305444556,0.390829219120563,-0.293949754852472,0.3394323669949004,-0.31520951831314725,0.28694645646660794,-0.2986251563767514,0.23084510708441114,-0.28203925743068414,0.17474421186783368,-0.2654550411997992,0.11864281940596183,-0.24887024183802098,0.0625415992464407,-0.23228514253719562,0.006440467712309936
